item,app,sentence,taxonomy_22_id,label,suggested_label,reviewer,review_time
相册/图片,360借条,邀请好友时，进行活动图片分享及获取时涉及保存至照片库。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
相册/图片,360借条,在商品退款、商品评论、身份证照片、客服咨询、意见反馈、头像选择、凭证上传、补充资料中涉及图片/视频的选择。,6,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
相册/图片,51Job,请您注意，您在使用51Job服务时上传、提交、存储或发布的内容（包括但不限于文字、图片、视频、音频、动画等）均由您原创或已获合法授权。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
相册/图片,51Job,2 为了准确核验您的身份，尽量防止您的身份被冒用，您将授权腾讯云慧眼人脸核身SDK采集您的设备信息以验证您在进行认证时是否处于可信环境并收集您的人脸照片。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,360借条,我们需要收集您提供的手机号码（包括本机电话号码）、短信验证码来创建账号，或者您可以使用运营商登录（本机号码一键登录&本机号码校验登录）的方式登录。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,360借条,在您使用360借条进行支付、还款、授权自动扣款时，您需提供如下必需信息：银行卡卡号、有效期、银行预留手机号、持卡人姓名、持卡人身份证件、短信验证码，您可以通过主动上传或者一键绑卡的形式提供。,8,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,360借条,2、为实现本隐私政策中声明的目的，我们可能会与我们的供应商、服务提供商、顾问或代理人共享您的个人信息（或您举报的短信或来电号码），以提供更好的客户服务和用户体验。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,360借条,ii.我们通过https技术为您提供浏览服务，并通过相应的登录短信验证安全机制、数据库加密及日志加密措施保障用户数据安全；,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,51Job,当您注册/登录51Job平台账号时，需要您提供手机号码，我们将通过发送短信验证码（口令）方式或者采取一键登录的方式，以验证您所提供的手机号码真实有效。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,51Job,我们还可能会根据您提供的联系方式，在以下场景通过短信、电话（包括Ai智能电话）、邮件、APP消息推送或您同意的其他方式联系您：,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,51Job,当您注册/登录51Job平台账号时，需要您提供手机号码，我们将通过发送短信验证码（口令）方式或者采取一键登录的方式，以验证您所提供的手机号码真实有效。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,51Job,我们还可能会根据您提供的联系方式，在以下场景通过短信、电话（包括Ai智能电话）、邮件、APP消息推送或您同意的其他方式联系您：,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,58同城,1）基于剪切板的扩展功能：当您启动APP进入首页或切换到首页时，为了识别读取的活动口令码、短信验证码、分享或接受被分享信息，您的剪切板功能会被调用；,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
短信,BOSS,当您注册、登录BOSS直聘时，您需要向我们提供您本人的手机号码，以便我们向您发送短信验证码来验证您的身份是否有效（手机号码是BOSS直聘履行国家法律法规关于网络实名制要求的必要信息，若您拒绝提供，我们可能无法为您提供信息发布、简历投递等功能，但不影响您通过游客模式或访问website_url_lnk,1,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,360借条,如您选择提供非必需信息即通讯录、通话记录以及定位信息，此种情况下需要调用通讯录权限、通话记录权限以及定位信息权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,360借条,必需信息：姓名（直接使用已提供的信息）、身份证信息（如授信阶段已经提供且未过期，则将直接使用）、银行卡信息（如授信阶段已经提供，则将直接使用）、人脸信息（如在不同设备上登录您的账户，用于本人身份核验，保护账户安全）、联系人信息（如授信阶段未提供，则需要补充提供）、定位信息（区域性放款准入及学生准入拒绝）和设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID、IOS设备应用开发商标识符、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,360借条,如您选择提供非必需信息即通讯录、通话记录以及定位信息，此种情况下需要调用通讯录权限、通话记录权限以及定位信息权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,Hi 医生,我们的部分功能可能会调用您设备上的一些权限，包括向我们开启您的地理位置（位置信息）、相机（摄像头）、相册（图片库）、麦克风以及通讯录的访问权限，用于实现这些功能所涉及的信息的收集和使用。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,Soul,如您不希望在使用本产品与/或服务时匹配到您手机通讯录中的联系人，您需要向我们开启访问您手机通讯录的权限，以便于我们按照您的选择为您实现屏蔽匹配/展示您所选中的手机号码注册Soul账号的用户。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,Soul,为实现此功能，我们会收集您手机通讯录中联系人的姓名及手机号码。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,Soul,当您同意开启此项权限后，我们会访问您设备上的通讯录，获取您通讯录中的联系人姓名和手机号码信息，用于按您的选择为您屏蔽通讯录内的联系人或者邀请通讯录中的联系人注册Soul App。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,世纪佳缘,（15）需要获取使用通讯录权限，允许获取手机通讯录信息，用于隐私屏蔽某些用户功能,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,中国工商银行,（11）当您使用手机号转账、话费充值、汇款短信通知等涉及通讯录的功能时，我行仅收集您从通讯录中点选的联系人信息，并进行加密传输以防恶意截取。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
联系人信息,中国工商银行,如您拒绝提供上述信息，您可以选择手动输入联系人信息继续使用上述功能，这不会影响您正常使用融e行的其他功能。,8,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,360借条,您可以通过360借条查看您申请的贷款产品、购买的商城产品交易信息、订单信息及搜索信息、收藏信息，您知晓并同意我们将从平台相关合作方（包括贷款服务机构、商家、物流公司）收集、存储并处理您的交易信息及订单信息。,5,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,BOSS,支付功能中，我们会从第三方支付机构获取您的ID、订单交易结果，同时我们需要将您的购买明细、订单号与交易金额信息与这些支付机构共享以实现其确认您的支付指令并完成支付。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,BOSS直聘,支付功能中，我们会从第三方支付机构获取您的ID、订单交易结果，同时我们需要将您的购买明细、订单号与交易金额信息与这些支付机构共享以实现其确认您的支付指令并完成支付。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,LOFTER,（1）当您在LOFTER中购买商品及/或服务时，我们会通过系统为您生成购买该商品及/或服务的订单，在下单过程中，您至少需提供收货人个人身份信息、姓名、收货地址、邮政编码、收货人、联系电话、支付状态信息。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,LOFTER,（3）为向您展示账号的订单交易信息并保障交易安全，我们会收集您在使用LOFTER过程中产生的订单信息（包括您所购买的商品或服务信息、订单编号、交易金额、下单时间、订单状态、支付方式、支付账号、支付状态）用于向您展示及便于您对订单进行管理，也为了帮助您顺利完成交易、保障您的交易安全。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,LOFTER,（4）为完成订单支付、交付商品或服务、确认交易状态及为您提供售后与争议解决服务，我们会通过您基于交易所选择的交易对象、支付机构、物流公司等收集与交易进度相关的您的账号、订单、交易、支付、物流信息，或将您的交易信息共享给上述服务提供者。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,LOFTER,在某些情况下，我们需要向第三方共享您的信息，以实现我们产品与/或服务的功能，让您正常使用您需要的服务，包括：（1）向提供支付服务的第三方支付机构共享对应的交易订单信息和支付金额信息；,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,世纪佳缘,在支付过程中，我们可能会收集您的第三方支付渠道，需要将您的订单号和交易金额信息与这些支付机构共享，以实现其确认您的支付指令并完成支付。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,中国工商银行,（13）当您使用融e行内嵌的第三方商户服务时，您需要在订单页面中填写收货人姓名、收货地址及手机号码，同时该订单中会载明订单号、您所购买的商品或服务信息、您应支付的金额及支付方式等信息。,5,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
订单信息,京东健康,我们共享这些信息的目的是可以实现我们产品与/或服务的核心购物功能，例如我们必须与物流服务提供商共享您的订单信息才能安排送货；,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,360借条,此外，为了校验APP登录状态的合法性，防范登录攻击，且为了检测网络环境安全及/或保证您的账户登录的安全性（如判断是否由同一设备发起），落实反电信网络诈骗法中的异常账户和可疑交易监测，防止欺诈风险、和业务风险防控，避免您的账号被非法分子盗用进而导致您账号中的信息泄露，同时为了恢复设备ID，我们将收集如下非必需信息即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号（SN）、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID（IDFV）、IOS设备应用开发商标识符（IDFV）。,21,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,360借条,这些SDK将收集您的设备信息ICCID、IMEI、IMSI、IP、运营商名称、运营商编码用于运营商本机号码校验认证与登录，如您拒绝提供的，您将无法使用运营商登录（本机号码一键登录&本机号码校验登录）服务，但您可以选择使用上述其他登录方式进行登录。,19,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,360借条,为了贷款服务机构能够准确评估您的信用状况，更为了防止您的贷款资金被不法分子获取、落实反欺诈防范风险、保障您的账户资金安全，您需要提供如下必需信息：姓名、身份证信息、人脸信息（本人身份核验）、设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号（SN）、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID（IDFA）、IOS设备应用开发商标识符(IDFV)、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,360借条,必需信息：姓名（直接使用已提供的信息）、身份证信息（如授信阶段已经提供且未过期，则将直接使用）、银行卡信息（如授信阶段已经提供，则将直接使用）、人脸信息（如在不同设备上登录您的账户，用于本人身份核验，保护账户安全）、联系人信息（如授信阶段未提供，则需要补充提供）、定位信息（区域性放款准入及学生准入拒绝）和设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID、IOS设备应用开发商标识符、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,360借条,我们将基于您处于何种状态（未登录、未申请、申请授信评估中、授信拒绝、授信通过、逾期）以及您的交易信息、订单信息、浏览信息、关注信息、设备信息（广告追踪ID、补充设备标识符OAID）为您提供我们或我们的关联方、合作方的商品、服务或推广活动、商业广告，并通过站内信息、短信方式、发送服务状态通知、电话的方式明示通知您。,6,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,51Job,为了您可以更加安全便捷地登录/注册您的账号，我们为您提供了本机号码一键登录功能，当您同意并选择使用本机号码一键登录功能时，我们将通过闪验SDK会获取您的IP地址、OAID、SIM卡信息，并会收集设备类型、设备型号、操作系统、网络环境、网关取号报错日志数据，并安全进行身份认证后，为您提供免验证码登录/注册服务。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,51Job,为了数据统计，我们会收集您的OAID和IDFA。,4,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,51Job,为了您可以更加安全便捷地登录/注册您的账号，我们为您提供了本机号码一键登录功能，当您同意并选择使用本机号码一键登录功能时，我们将通过闪验SDK会获取您的IP地址、OAID、SIM卡信息，并会收集设备类型、设备型号、操作系统、网络环境、网关取号报错日志数据，并安全进行身份认证后，为您提供免验证码登录/注册服务。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,51Job,为了数据统计，我们会收集您的OAID和IDFA。,4,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
设备标识信息,51Job,为了保障您使用服务的人身、财产安全，更好地预防求职诈骗财产风险、人身安全风险，以及更准确地识别违反法律法规及相关协议、规则的行为，会记录、整合、使用您的常用设备信息（包括ANDROID_ID、OAID）、网络标识信息、使用记录信息，以及关联公司、合作第三方取得您授权或依法共享的信息，用于判断您的账号风险、进行身份验证、检测认为存在风险的行为以及防范平台安全事件，并采取必要的记录、审计、分析、处置措施。,4,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,"在您启动/打开APP时，为了检测网络环境安全，同时为了恢复设备ID，落实《中华人民共和国反电信网络诈骗法》（以下简称""反电信网络诈骗法""）中的异常账户和可疑交易监测，我们将收集如下非必需信息：蜂窝网络IP/ID、sim卡序列号、MAC地址、IP地址、WiFi网关、蓝牙Mac地址、设备序列号（SN）、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID（IDFA ）、IOS设备应用开发商标识符（IDFV）。",4,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,我们需要收集您提供的手机号码（包括本机电话号码）、短信验证码来创建账号，或者您可以使用运营商登录（本机号码一键登录&本机号码校验登录）的方式登录。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,前述信息属于功能必需信息，若您拒绝提供这些信息，您无法注册/登录360借条账号，亦无法使用我们提供的360借条平台上的产品和服务，但不影响您对360借条APP上的产品和服务进行基础浏览。,8,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,如您使用不同设备登录360借条APP的，为保障您的账号安全，我们将通过face++SDK、阿里云活体检测SDK或腾讯云人脸核身 SDK为您提供人脸比对服务，在此种情形下，我们收集您的人脸信息用于身份核验，但我们不存储您的人脸信息。,1,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,此外，为了校验APP登录状态的合法性，防范登录攻击，且为了检测网络环境安全及/或保证您的账户登录的安全性（如判断是否由同一设备发起），落实反电信网络诈骗法中的异常账户和可疑交易监测，防止欺诈风险、和业务风险防控，避免您的账号被非法分子盗用进而导致您账号中的信息泄露，同时为了恢复设备ID，我们将收集如下非必需信息即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号（SN）、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID（IDFV）、IOS设备应用开发商标识符（IDFV）。,21,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,您在申请或使用360借条上提供的产品和/或服务时，我们需要根据《中华人民共和国反洗钱》等法律法规、规章及规范性文件的规定完成反洗钱、实名制认证以及授信额度评估，客户身份识别，也为了防范欺诈风险，保障账号安全，您需要提供如下必需信息：您的真实姓名、中国大陆身份证信息（身份证件号码、身份证件有效期、身份证件影像件）、人脸照片、身份证照片。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,您在申请或使用360借条上提供的产品和/或服务时，为满足个人贷款管理办法等法律法规及规范性文件要求，准确评估您的信贷资格、信用及偿付能力，也为了维护您、我们及其他客户的合法权益，更为了防止您的贷款资金被不法分子获取、落实反电信网络诈骗法中的反欺诈防范风险、保障您的账户资金安全，且根据向您提供信贷服务金融机构的要求，您同意我们有权根据不同的产品或服务类型分别收集、匹配您的如下相关信息，并共享给相应贷款服务机构（具体以为您提供信贷服务的贷款人、增信机构（如有）等金融机构为准）：,4,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,为了贷款服务机构能够准确评估您的信用状况，更为了防止您的贷款资金被不法分子获取、落实反欺诈防范风险、保障您的账户资金安全，您需要提供如下必需信息：姓名、身份证信息、人脸信息（本人身份核验）、设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号（SN）、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID（IDFA）、IOS设备应用开发商标识符(IDFV)、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,必需信息：姓名（直接使用已提供的信息）、身份证信息（如授信阶段已经提供且未过期，则将直接使用）、银行卡信息（如授信阶段已经提供，则将直接使用）、人脸信息（如在不同设备上登录您的账户，用于本人身份核验，保护账户安全）、联系人信息（如授信阶段未提供，则需要补充提供）、定位信息（区域性放款准入及学生准入拒绝）和设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID、IOS设备应用开发商标识符、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
账户信息,360借条,为保证您的账号安全，我们的客服会使用您的姓名、手机号码、身份证号码来核验您的身份且为了后续客服处理纠纷，我们将收集您与客服/催收的通话录音及在线聊天记录，这些为必需信息。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,您在申请或使用360借条上提供的产品和/或服务时，我们需要根据《中华人民共和国反洗钱》等法律法规、规章及规范性文件的规定完成反洗钱、实名制认证以及授信额度评估，客户身份识别，也为了防范欺诈风险，保障账号安全，您需要提供如下必需信息：您的真实姓名、中国大陆身份证信息（身份证件号码、身份证件有效期、身份证件影像件）、人脸照片、身份证照片。,10,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,为了贷款服务机构能够准确评估您的信用状况，更为了防止您的贷款资金被不法分子获取、落实反欺诈防范风险、保障您的账户资金安全，您需要提供如下必需信息：姓名、身份证信息、人脸信息（本人身份核验）、设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号（SN）、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID（IDFA）、IOS设备应用开发商标识符(IDFV)、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,如您选择使用手动上传身份证照片的，需要调用相册权限；,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,同时我们将通过FACE++身份证OCRSDK以及令牌云SDK实现身份证识别功能，通过FACE++银行卡OCRSDK实现银行卡识别功能，您可以拒绝使用，选择手动上传的方式实现身份证及银行卡的上传。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,必需信息：姓名（直接使用已提供的信息）、身份证信息（如授信阶段已经提供且未过期，则将直接使用）、银行卡信息（如授信阶段已经提供，则将直接使用）、人脸信息（如在不同设备上登录您的账户，用于本人身份核验，保护账户安全）、联系人信息（如授信阶段未提供，则需要补充提供）、定位信息（区域性放款准入及学生准入拒绝）和设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID、IOS设备应用开发商标识符、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,在进行人脸识别和/或身份证识别时，如您使用OCR识别功能的，需要调用相机权限，或调用NFC权限；,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,如您选择使用手动上传身份证照片的，需要调用相册权限。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,同时我们将通过FACE++身份证OCRSDK以及令牌云SDK实现身份证识别功能，通过FACE++银行卡OCRSDK实现银行卡识别功能，您可以拒绝使用，可以选择手动上传的方式实现身份证及银行卡的上传。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,在您使用360借条进行支付、还款、授权自动扣款时，您需提供如下必需信息：银行卡卡号、有效期、银行预留手机号、持卡人姓名、持卡人身份证件、短信验证码，您可以通过主动上传或者一键绑卡的形式提供。,8,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
身份证号码,360借条,为保证您的账号安全，我们的客服会使用您的姓名、手机号码、身份证号码来核验您的身份且为了后续客服处理纠纷，我们将收集您与客服/催收的通话录音及在线聊天记录，这些为必需信息。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,同时我们将通过FACE++身份证OCRSDK以及令牌云SDK实现身份证识别功能，通过FACE++银行卡OCRSDK实现银行卡识别功能，您可以拒绝使用，选择手动上传的方式实现身份证及银行卡的上传。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,必需信息：姓名（直接使用已提供的信息）、身份证信息（如授信阶段已经提供且未过期，则将直接使用）、银行卡信息（如授信阶段已经提供，则将直接使用）、人脸信息（如在不同设备上登录您的账户，用于本人身份核验，保护账户安全）、联系人信息（如授信阶段未提供，则需要补充提供）、定位信息（区域性放款准入及学生准入拒绝）和设备信息（即蜂窝网络IP/ID、sim卡序列号、设备的android id、MAC地址、IP地址、WiFi网关、设备的IMEI号、WiFi的SSID、WiFi的BSSID、蓝牙Mac地址、设备IMSI、设备序列号、补充设备标识符OAID、总存储空间大小、可使用存储空间大小、总内存空间大小、可使用内存空间大小、IOS设备的基站信息MCC及MNC、IOS设备广告追踪ID、IOS设备应用开发商标识符、电话状态。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,同时我们将通过FACE++身份证OCRSDK以及令牌云SDK实现身份证识别功能，通过FACE++银行卡OCRSDK实现银行卡识别功能，您可以拒绝使用，可以选择手动上传的方式实现身份证及银行卡的上传。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,在您使用360借条进行支付、还款、授权自动扣款时，您需提供如下必需信息：银行卡卡号、有效期、银行预留手机号、持卡人姓名、持卡人身份证件、短信验证码，您可以通过主动上传或者一键绑卡的形式提供。,8,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,如您参与360借条平台活动，涉及提取现金的，为保证您的账号安全，顺利完成现金提取，我们将收集您的必需信息：姓名、身份证、银行卡号、银行预留手机号信息，否则您将无法完成提现操作。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,如您在上传银行卡时选择OCR识别功能的，我们将通过FACE++银行卡OCRSDK实现银行卡的识别功能。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,在身份证及银行卡验证、人脸识别、在线客服自主选择上传环节调用.,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,360借条,在身份证及银行卡验证、人脸识别、在线客服自主选择上传环节调用.,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,58同城,"因此，当您申请58同城为您进行身份认证时，我们需要收集您的姓名、身份证号、银行卡号、手机号，以证实您的个人身份相关信息，具体验证的方式以""个人信息""-""我的认证""显示的为准，您可以根据需要自行选择认证的方式。",1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
银行卡信息,58同城,打款到银行卡，需要收集您的用户ID、银行卡号、开户名、总行名称、支行名称、支行所在省、市。,5,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,51Job,访问麦克风，用于在线面试时进行语音聊天。,5,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,51Job,访问麦克风，读取设备周围的声音。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,58同城,如果我们在核验的过程中发现您上传的房屋照片/视频和您的权属证明文件所载明的内容不一致，或者有平台内其他用户就同样的情况向我们投诉，我们会要求您上传在房屋内拍摄的房屋视频（需要您开启相机和麦克风权限），为了确定您是否实地进行拍摄，我们会在拍摄时收集、使用您授予我们定位权限自动采集的您的位置信息。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,BOSS,如对方接受了您的线上视频面试邀请，在使用视频面试功能前，双方均需要开启相机及麦克风权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,BOSS,如果您是招聘方，在您使用直播招聘服务前，需要开启您的相机及麦克风权限。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,BOSS,在您使用语音搜索服务前，需要开启您的麦克风权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,BOSS直聘,如对方接受了您的线上视频面试邀请，在使用视频面试功能前，双方均需要开启相机及麦克风权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
